"Tabela 647 - Custo de projeto m², por tipo de projeto e padrão de acabamento"
"Variável - Custo de projeto m² (Reais)"
"Cód.","Unidade da Federação","Padrão de acabamento","Mês x Tipo de projeto"
"Cód.","Unidade da Federação","Padrão de acabamento","janeiro 2024",,,,,"fevereiro 2024",,,,,"março 2024",,,,,"abril 2024",,,,,"maio 2024",,,,,"junho 2024",,,,,"julho 2024",,,,,"agosto 2024",,,,,"setembro 2024",,,,,"outubro 2024",,,,,"novembro 2024",,,,,"dezembro 2024"
"Cód.","Unidade da Federação","Padrão de acabamento","CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha","CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas","CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha","CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha","CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas","CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha","CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha","CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas","CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha","CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha","CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas","CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha","CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha","CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas","CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha","CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha","CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas","CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha","CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha","CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas","CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha","CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha","CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas","CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha","CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha","CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas","CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha","CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha","CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas","CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha","CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha","CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas","CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha","CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha","CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada","PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas","CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha"
"15","Pará","Alto","-","2027.68","1867.95","1919.36","-","-","2033.23","1861.32","1924.58","-","-","2037.19","1873.71","1921.02","-","-","2031.26","1871.82","1936.43","-","-","2041.57","1881.70","1961.41","-","-","2044.27","1879.16","1955.88","-","-","2051.61","1885.46","1956.85","-","-","2058.26","1899.60","1952.77","-","-","2066.41","1908.84","1965.47","-","-","2125.97","1950.38","2018.68","-","-","2125.05","1954.06","2021.43","-","-","2135.97","1961.48","2026.30","-"
"15","Pará","Normal","1789.14","1698.19","1487.85","1507.12","-","1789.40","1698.67","1486.78","1511.94","-","1791.39","1699.78","1487.61","1510.16","-","1792.75","1701.71","1488.82","1518.60","-","1800.62","1710.13","1496.12","1534.09","-","1801.44","1710.55","1495.12","1531.74","-","1805.40","1715.64","1498.31","1531.45","-","1808.42","1717.87","1508.98","1533.65","-","1813.71","1722.58","1515.73","1543.63","-","1872.30","1779.32","1556.20","1589.72","-","1874.34","1780.31","1559.45","1592.65","-","1885.86","1790.45","1566.41","1597.68","-"
"15","Pará","Baixo","1316.27","1245.13","1205.27","-","-","1319.01","1247.70","1205.77","-","-","1322.17","1250.22","1207.33","-","-","1324.31","1252.74","1210.02","-","-","1335.03","1263.38","1217.80","-","-","1334.09","1262.53","1216.51","-","-","1341.34","1269.56","1220.91","-","-","1343.56","1271.62","1229.10","-","-","1352.55","1279.98","1235.48","-","-","1395.30","1320.63","1271.26","-","-","1398.33","1322.63","1276.80","-","-","1403.70","1327.55","1283.38","-","-"
"15","Pará","Mínimo","1134.09","-","-","-","1052.87","1137.34","-","-","-","1055.62","1138.71","-","-","-","1056.76","1139.99","-","-","-","1057.38","1148.97","-","-","-","1066.61","1148.65","-","-","-","1065.35","1156.47","-","-","-","1071.38","1161.54","-","-","-","1075.53","1170.12","-","-","-","1082.93","1207.92","-","-","-","1121.97","1210.32","-","-","-","1122.98","1215.28","-","-","-","1125.67"
"16","Amapá","Alto","-","2108.43","1957.10","2045.57","-","-","2112.30","1950.08","2046.42","-","-","2122.96","1979.30","2085.14","-","-","2154.35","2009.22","2106.54","-","-","2158.09","2006.75","2101.65","-","-","2161.87","2010.05","2098.85","-","-","2167.95","2016.48","2088.69","-","-","2165.95","2013.91","2087.68","-","-","2177.25","2031.92","2111.27","-","-","2181.37","2023.69","2106.83","-","-","2191.97","2052.98","2143.49","-","-","2209.19","2077.33","2169.26","-"
"16","Amapá","Normal","1807.99","1724.10","1527.84","1609.10","-","1818.21","1734.61","1532.02","1613.04","-","1828.25","1742.09","1559.24","1651.24","-","1856.09","1768.85","1583.84","1669.47","-","1858.47","1770.67","1575.49","1661.31","-","1861.23","1773.81","1585.46","1663.28","-","1866.64","1779.63","1595.05","1665.65","-","1866.98","1779.56","1595.26","1666.12","-","1874.35","1785.97","1607.77","1688.53","-","1881.87","1792.64","1608.75","1688.38","-","1885.32","1797.17","1631.06","1711.93","-","1899.14","1807.49","1641.99","1728.35","-"
"16","Amapá","Baixo","1295.59","1230.11","1260.81","-","-","1301.58","1236.53","1265.92","-","-","1304.27","1238.38","1291.49","-","-","1325.25","1259.39","1310.80","-","-","1321.25","1255.95","1304.04","-","-","1319.68","1254.41","1311.20","-","-","1320.62","1255.35","1317.47","-","-","1321.75","1256.05","1318.71","-","-","1319.94","1255.16","1332.42","-","-","1326.88","1260.93","1332.13","-","-","1328.78","1264.08","1355.27","-","-","1341.04","1274.07","1364.23","-","-"
"16","Amapá","Mínimo","1116.07","-","-","-","1046.84","1123.45","-","-","-","1051.73","1125.19","-","-","-","1049.52","1147.43","-","-","-","1079.93","1144.74","-","-","-","1076.09","1143.21","-","-","-","1074.95","1141.15","-","-","-","1073.18","1140.72","-","-","-","1074.23","1140.36","-","-","-","1071.76","1146.95","-","-","-","1078.68","1150.85","-","-","-","1078.67","1166.14","-","-","-","1093.23"
"17","Tocantins","Alto","-","2076.76","1876.26","1889.29","-","-","2095.77","1887.31","1892.58","-","-","2102.95","1880.68","1899.10","-","-","2100.66","1882.09","1903.77","-","-","2097.76","1883.47","1885.32","-","-","2105.03","1888.62","1894.83","-","-","2125.82","1910.08","1911.92","-","-","2137.50","1922.70","1928.68","-","-","2143.42","1943.79","1954.47","-","-","2156.70","1952.02","1958.95","-","-","2156.62","1959.20","1970.04","-","-","2155.06","1968.53","1969.25","-"
"17","Tocantins","Normal","1847.66","1750.82","1524.76","1511.74","-","1860.88","1763.87","1532.25","1515.81","-","1865.48","1765.91","1520.41","1514.30","-","1868.52","1769.10","1525.39","1518.79","-","1865.50","1768.22","1529.04","1511.28","-","1869.02","1770.47","1530.24","1516.01","-","1889.02","1789.16","1548.15","1531.63","-","1900.04","1800.00","1559.85","1548.33","-","1903.72","1802.47","1564.96","1562.55","-","1912.42","1811.75","1571.67","1567.08","-","1908.29","1809.07","1578.53","1577.74","-","1903.75","1804.99","1575.82","1572.15","-"
"17","Tocantins","Baixo","1276.04","1205.59","1218.60","-","-","1288.94","1217.79","1226.97","-","-","1292.84","1220.89","1218.39","-","-","1291.15","1219.10","1220.77","-","-","1292.16","1221.18","1223.31","-","-","1288.53","1216.93","1221.25","-","-","1307.09","1234.50","1236.66","-","-","1313.67","1241.07","1248.89","-","-","1319.18","1246.15","1256.58","-","-","1327.72","1254.50","1261.00","-","-","1324.09","1252.07","1265.91","-","-","1323.62","1251.92","1263.34","-","-"
"17","Tocantins","Mínimo","1105.07","-","-","-","1025.35","1116.23","-","-","-","1032.71","1122.51","-","-","-","1037.95","1121.50","-","-","-","1035.94","1120.58","-","-","-","1036.32","1115.77","-","-","-","1031.75","1131.59","-","-","-","1048.21","1140.51","-","-","-","1054.79","1144.79","-","-","-","1057.45","1152.85","-","-","-","1064.59","1148.36","-","-","-","1060.46","1146.57","-","-","-","1061.06"
"21","Maranhão","Alto","-","1975.53","1763.47","1786.79","-","-","1992.18","1775.10","1792.21","-","-","1995.21","1776.25","1787.44","-","-","1991.91","1773.31","1789.58","-","-","2028.00","1803.22","1816.43","-","-","2026.61","1803.88","1827.57","-","-","2043.61","1814.84","1850.86","-","-","2049.13","1822.09","1857.44","-","-","2051.98","1829.42","1866.74","-","-","2060.21","1846.04","1878.98","-","-","2067.10","1850.85","1878.44","-","-","2077.01","1870.78","1897.89","-"
"21","Maranhão","Normal","1741.30","1651.90","1425.06","1455.79","-","1747.51","1657.31","1430.81","1460.28","-","1747.14","1658.72","1430.21","1456.44","-","1748.95","1659.69","1434.72","1459.08","-","1781.61","1691.41","1461.54","1484.40","-","1779.46","1689.03","1465.08","1490.28","-","1796.01","1707.02","1475.65","1506.05","-","1798.70","1710.26","1481.15","1512.22","-","1798.30","1709.44","1486.53","1521.47","-","1804.23","1715.26","1493.26","1529.82","-","1808.68","1719.82","1492.75","1526.98","-","1817.15","1728.55","1507.00","1543.59","-"
"21","Maranhão","Baixo","1261.24","1190.54","1166.14","-","-","1261.81","1191.11","1166.54","-","-","1259.78","1190.78","1166.91","-","-","1267.78","1197.05","1167.89","-","-","1289.62","1217.98","1191.51","-","-","1297.73","1225.77","1195.99","-","-","1306.67","1235.67","1208.56","-","-","1300.71","1230.83","1212.97","-","-","1308.43","1237.39","1217.69","-","-","1312.24","1241.54","1223.23","-","-","1314.71","1244.08","1222.07","-","-","1322.10","1251.51","1236.08","-","-"
"21","Maranhão","Mínimo","1077.85","-","-","-","996.97","1079.52","-","-","-","999.48","1077.53","-","-","-","998.87","1082.91","-","-","-","1004.05","1102.64","-","-","-","1026.79","1111.77","-","-","-","1033.12","1120.39","-","-","-","1041.72","1115.51","-","-","-","1036.73","1124.67","-","-","-","1046.01","1126.56","-","-","-","1051.70","1128.68","-","-","-","1052.62","1134.96","-","-","-","1058.09"
"22","Piauí","Alto","-","1934.32","1797.74","1819.99","-","-","1946.10","1808.44","1826.98","-","-","1965.78","1827.82","1847.94","-","-","1962.45","1813.14","1830.90","-","-","1960.73","1800.82","1821.21","-","-","1969.91","1803.40","1822.25","-","-","1979.61","1814.79","1832.19","-","-","1983.95","1827.30","1846.89","-","-","1993.88","1848.61","1850.38","-","-","1997.60","1854.23","1851.74","-","-","2005.70","1866.17","1875.65","-","-","2043.74","1886.47","1891.44","-"
"22","Piauí","Normal","1693.92","1615.87","1445.50","1446.71","-","1702.89","1623.43","1444.11","1448.22","-","1713.59","1633.58","1449.33","1459.50","-","1717.11","1635.45","1438.54","1441.47","-","1715.94","1632.97","1432.77","1436.08","-","1721.85","1638.18","1437.27","1438.74","-","1729.53","1646.21","1447.45","1448.97","-","1732.14","1648.17","1458.47","1463.34","-","1737.18","1652.07","1467.84","1470.01","-","1741.37","1656.83","1479.85","1480.54","-","1748.78","1663.37","1485.93","1491.14","-","1785.57","1696.57","1500.17","1506.78","-"
"22","Piauí","Baixo","1224.29","1158.63","1170.17","-","-","1228.19","1162.30","1168.16","-","-","1230.15","1164.59","1172.25","-","-","1227.47","1161.54","1162.99","-","-","1227.73","1160.78","1157.53","-","-","1228.19","1160.79","1156.40","-","-","1232.03","1164.54","1164.96","-","-","1234.59","1166.95","1175.26","-","-","1239.34","1171.28","1186.02","-","-","1244.95","1177.13","1201.29","-","-","1247.69","1179.66","1205.64","-","-","1274.10","1204.41","1218.25","-","-"
"22","Piauí","Mínimo","1046.02","-","-","-","987.65","1054.04","-","-","-","994.28","1058.32","-","-","-","997.47","1056.13","-","-","-","997.21","1056.35","-","-","-","995.69","1058.19","-","-","-","996.20","1063.68","-","-","-","999.51","1066.86","-","-","-","1003.79","1073.40","-","-","-","1009.45","1076.24","-","-","-","1012.45","1079.08","-","-","-","1013.89","1106.88","-","-","-","1037.90"
"23","Ceará","Alto","-","1934.28","1791.26","1893.43","-","-","1955.37","1803.15","1902.13","-","-","1965.56","1814.94","1896.71","-","-","1968.20","1813.15","1896.33","-","-","1970.04","1819.28","1916.08","-","-","1975.13","1820.04","1900.75","-","-","1991.10","1833.90","1916.09","-","-","2011.14","1854.69","1940.96","-","-","2022.73","1869.20","1983.17","-","-","2029.15","1870.86","1987.18","-","-","2032.93","1867.03","1982.21","-","-","2037.57","1863.40","2000.64","-"
"23","Ceará","Normal","1714.87","1626.86","1442.76","1473.92","-","1727.49","1639.22","1456.84","1486.22","-","1731.35","1643.26","1459.13","1487.48","-","1737.53","1648.75","1456.27","1479.80","-","1736.75","1648.89","1457.61","1489.61","-","1739.13","1651.13","1459.72","1483.95","-","1754.89","1664.15","1471.30","1499.07","-","1773.95","1683.15","1487.29","1516.24","-","1784.46","1692.97","1499.04","1544.46","-","1791.88","1699.62","1501.93","1549.83","-","1796.40","1703.13","1500.85","1546.19","-","1801.02","1708.04","1497.74","1555.28","-"
"23","Ceará","Baixo","1228.38","1160.54","1156.84","-","-","1234.55","1166.66","1167.25","-","-","1234.58","1166.68","1169.12","-","-","1238.26","1170.17","1164.22","-","-","1236.06","1168.85","1165.70","-","-","1239.78","1172.27","1168.53","-","-","1258.91","1189.14","1179.71","-","-","1270.00","1199.78","1193.30","-","-","1276.25","1206.43","1206.15","-","-","1276.26","1206.93","1210.05","-","-","1275.84","1206.18","1209.51","-","-","1289.94","1219.98","1208.37","-","-"
"23","Ceará","Mínimo","1069.86","-","-","-","983.04","1074.89","-","-","-","987.67","1070.78","-","-","-","985.59","1077.37","-","-","-","991.93","1073.83","-","-","-","990.59","1077.87","-","-","-","993.12","1094.57","-","-","-","1008.79","1103.89","-","-","-","1018.43","1111.07","-","-","-","1024.14","1109.28","-","-","-","1017.86","1109.05","-","-","-","1019.66","1124.80","-","-","-","1037.10"
"24","Rio Grande do Norte","Alto","-","1946.81","1718.52","1833.63","-","-","1962.02","1731.44","1840.04","-","-","1982.66","1755.07","1860.03","-","-","1981.08","1756.57","1866.12","-","-","1993.06","1764.63","1874.37","-","-","1998.40","1767.95","1899.85","-","-","2010.75","1773.96","1924.67","-","-","2011.26","1783.44","1932.74","-","-","2021.29","1793.26","1961.34","-","-","2020.82","1795.67","1938.73","-","-","2028.51","1799.81","1943.53","-","-","2025.03","1799.60","1944.41","-"
"24","Rio Grande do Norte","Normal","1714.83","1629.99","1369.38","1445.42","-","1723.37","1638.09","1377.86","1451.19","-","1740.10","1653.12","1395.03","1469.98","-","1741.55","1655.07","1398.62","1475.19","-","1750.23","1662.38","1403.16","1482.32","-","1751.26","1663.69","1401.98","1495.49","-","1759.84","1672.61","1404.14","1506.62","-","1761.51","1674.53","1414.77","1513.72","-","1767.16","1680.05","1419.80","1530.87","-","1767.19","1680.21","1424.78","1522.91","-","1776.89","1687.77","1428.71","1527.23","-","1776.20","1687.08","1430.49","1528.28","-"
"24","Rio Grande do Norte","Baixo","1215.62","1151.12","1117.74","-","-","1227.26","1161.94","1124.82","-","-","1238.73","1172.34","1140.25","-","-","1240.08","1173.82","1143.24","-","-","1247.10","1179.74","1146.80","-","-","1247.44","1180.33","1146.34","-","-","1253.65","1187.06","1147.61","-","-","1254.16","1187.85","1158.11","-","-","1261.08","1194.17","1165.11","-","-","1265.47","1198.29","1170.98","-","-","1270.38","1202.29","1175.16","-","-","1262.12","1194.90","1177.52","-","-"
"24","Rio Grande do Norte","Mínimo","1054.40","-","-","-","964.01","1064.69","-","-","-","975.73","1073.45","-","-","-","982.25","1074.26","-","-","-","985.00","1081.08","-","-","-","992.56","1081.24","-","-","-","990.08","1086.17","-","-","-","993.71","1085.75","-","-","-","991.66","1093.19","-","-","-","997.44","1097.89","-","-","-","999.89","1102.18","-","-","-","1004.00","1094.91","-","-","-","997.75"
"25","Paraíba","Alto","-","1913.58","1771.97","1810.87","-","-","1926.94","1781.80","1818.85","-","-","1930.31","1787.00","1821.95","-","-","1935.59","1790.96","1828.63","-","-","1936.94","1800.70","1832.39","-","-","1957.75","1813.25","1841.96","-","-","1978.33","1816.28","1844.42","-","-","1978.39","1823.54","1854.39","-","-","1984.04","1831.51","1865.39","-","-","1999.66","1847.30","1879.17","-","-","2013.47","1859.49","1875.85","-","-","2015.59","1861.30","1879.00","-"
"25","Paraíba","Normal","1693.90","1605.18","1430.83","1419.20","-","1699.87","1611.16","1435.08","1425.79","-","1699.16","1611.30","1437.73","1430.21","-","1709.24","1622.43","1446.84","1436.65","-","1709.60","1621.16","1440.31","1433.02","-","1722.69","1633.88","1447.82","1442.54","-","1737.18","1647.38","1446.28","1442.72","-","1736.98","1647.19","1454.09","1453.22","-","1743.72","1652.23","1462.63","1464.16","-","1758.06","1667.19","1478.12","1477.63","-","1767.14","1676.46","1479.04","1472.53","-","1769.61","1678.34","1480.45","1475.64","-"
"25","Paraíba","Baixo","1217.14","1152.04","1137.47","-","-","1224.26","1159.05","1142.85","-","-","1218.16","1153.77","1147.69","-","-","1222.41","1158.28","1152.01","-","-","1215.04","1150.77","1148.24","-","-","1227.63","1162.92","1156.27","-","-","1233.21","1168.18","1153.77","-","-","1233.53","1168.37","1160.32","-","-","1240.07","1173.82","1164.89","-","-","1252.53","1186.62","1177.19","-","-","1259.86","1193.91","1178.88","-","-","1264.10","1197.31","1179.97","-","-"
"25","Paraíba","Mínimo","1048.33","-","-","-","983.45","1055.79","-","-","-","988.97","1048.95","-","-","-","981.12","1047.33","-","-","-","979.20","1041.76","-","-","-","973.91","1056.40","-","-","-","987.15","1062.27","-","-","-","987.59","1061.94","-","-","-","986.80","1070.49","-","-","-","993.91","1080.67","-","-","-","1003.29","1085.93","-","-","-","1009.19","1090.41","-","-","-","1014.00"
"26","Pernambuco","Alto","-","2017.27","1806.99","1858.67","-","-","2011.36","1806.93","1858.56","-","-","2010.47","1809.94","1862.54","-","-","2012.31","1801.38","1849.01","-","-","2012.30","1800.56","1845.37","-","-","2021.48","1827.66","1854.64","-","-","2039.98","1838.75","1852.03","-","-","2044.05","1843.33","1857.02","-","-","2056.26","1855.87","1867.36","-","-","2067.03","1855.87","1862.07","-","-","2072.54","1862.79","1862.23","-","-","2064.09","1864.91","1862.29","-"
"26","Pernambuco","Normal","1791.58","1703.14","1458.27","1469.56","-","1786.69","1698.36","1458.33","1470.21","-","1783.13","1694.36","1458.73","1474.60","-","1787.06","1697.34","1451.66","1462.16","-","1783.75","1694.76","1448.41","1456.86","-","1788.56","1698.94","1456.45","1461.86","-","1798.54","1709.37","1460.12","1464.24","-","1803.72","1714.66","1466.01","1468.89","-","1811.88","1723.42","1477.12","1483.97","-","1820.72","1732.12","1481.95","1484.45","-","1828.16","1738.66","1484.23","1485.45","-","1821.55","1730.53","1486.29","1488.20","-"
"26","Pernambuco","Baixo","1261.98","1192.75","1173.08","-","-","1259.85","1190.48","1173.75","-","-","1254.55","1185.72","1175.94","-","-","1260.58","1190.61","1169.30","-","-","1260.61","1190.67","1164.82","-","-","1267.62","1196.32","1171.66","-","-","1269.41","1198.91","1173.33","-","-","1272.59","1202.16","1177.07","-","-","1273.45","1203.22","1187.64","-","-","1275.99","1206.12","1189.52","-","-","1281.15","1210.53","1193.36","-","-","1281.59","1210.33","1197.17","-","-"
"26","Pernambuco","Mínimo","1082.08","-","-","-","996.39","1077.53","-","-","-","992.95","1072.14","-","-","-","989.30","1074.80","-","-","-","994.67","1074.51","-","-","-","997.83","1079.94","-","-","-","1005.07","1083.58","-","-","-","1014.75","1084.70","-","-","-","1015.90","1086.58","-","-","-","1019.34","1093.84","-","-","-","1026.85","1094.52","-","-","-","1029.68","1094.70","-","-","-","1027.85"
"27","Alagoas","Alto","-","1882.86","1775.47","1760.46","-","-","1894.80","1780.37","1760.14","-","-","1896.19","1789.76","1769.35","-","-","1888.96","1784.24","1767.07","-","-","1890.56","1786.11","1768.86","-","-","1891.65","1795.39","1776.47","-","-","1903.64","1805.61","1795.60","-","-","1904.38","1807.79","1799.76","-","-","1915.39","1812.32","1790.46","-","-","1914.77","1815.65","1790.13","-","-","1911.86","1842.75","1834.08","-","-","1917.77","1848.21","1850.36","-"
"27","Alagoas","Normal","1661.89","1575.69","1424.83","1412.05","-","1665.98","1579.91","1425.40","1412.44","-","1664.90","1576.60","1430.13","1422.19","-","1663.81","1574.87","1428.59","1420.72","-","1665.11","1575.96","1429.83","1421.79","-","1660.54","1572.45","1435.48","1428.31","-","1671.05","1582.75","1444.66","1443.74","-","1672.37","1583.24","1447.18","1448.46","-","1679.94","1590.62","1450.65","1445.30","-","1678.30","1590.59","1457.55","1447.67","-","1671.98","1585.87","1481.93","1483.78","-","1678.65","1589.86","1483.72","1495.79","-"
"27","Alagoas","Baixo","1214.07","1143.19","1152.93","-","-","1214.34","1143.89","1153.26","-","-","1213.91","1142.60","1159.74","-","-","1215.84","1143.97","1158.62","-","-","1214.82","1143.08","1157.94","-","-","1215.27","1144.00","1162.63","-","-","1217.18","1146.24","1171.50","-","-","1214.21","1143.17","1173.31","-","-","1211.82","1141.35","1174.59","-","-","1223.13","1152.27","1181.78","-","-","1227.30","1157.01","1205.11","-","-","1230.96","1158.88","1206.30","-","-"
"27","Alagoas","Mínimo","1039.22","-","-","-","973.13","1040.06","-","-","-","972.42","1041.22","-","-","-","973.33","1042.98","-","-","-","974.80","1041.41","-","-","-","977.03","1040.91","-","-","-","975.03","1045.76","-","-","-","977.11","1041.21","-","-","-","973.59","1040.85","-","-","-","971.48","1050.58","-","-","-","984.04","1051.20","-","-","-","988.00","1054.80","-","-","-","987.95"
"28","Sergipe","Alto","-","1852.95","1701.92","1722.64","-","-","1862.72","1706.13","1728.68","-","-","1885.50","1712.32","1733.24","-","-","1871.84","1703.94","1724.95","-","-","1859.59","1711.90","1723.10","-","-","1884.24","1734.58","1756.19","-","-","1885.66","1743.55","1764.59","-","-","1886.38","1744.23","1767.86","-","-","1895.69","1751.71","1767.37","-","-","1906.14","1763.44","1779.64","-","-","1904.77","1763.11","1782.90","-","-","1904.77","1764.17","1787.16","-"
